date,timestamp,year,month,month_name,quarter,day,day_of_year,day_of_week,is_weekend,hour,time_block,load_2024_mw,load_2023_mw,frequency_hz,load_delta_2024_vs_2023_mw,load_delta_2024_vs_2023_pct,daily_peak_load_2024_mw,daily_min_load_2024_mw,daily_avg_load_2024_mw,load_factor_vs_daily_peak,is_daily_peak_hour,is_daily_min_hour,ramp_1h_mw,load_percentile_within_day,is_evening_peak_window,ev_shift_potential_mw,outage_source_month_available,outages_started_hour,outages_active_hour,outage_active_minutes_hour,forced_outages_started_hour,forced_outage_active_minutes_hour,line_clear_started_hour,load_curtailment_started_hour,unique_zones_started_hour,active_zones_hour,high_voltage_started_hour,avg_duration_started_min_hour,outages_total_day,forced_outages_day,line_clear_day,load_curtailment_day,zones_affected_day,high_voltage_outages_day,avg_outage_duration_min_day,top_outage_zone_day,top_outage_zone_count_day,zone_outage_concentration_hhi,grid_stress_index_0_100,charging_window_recommendation,load_curve_source_file,load_data_coverage_note,transformer_outages_started_hour,line_outages_started_hour,avg_transformer_capacity_mva_hour,max_transformer_capacity_mva_hour,avg_line_capacity_kv_hour,max_line_capacity_kv_hour,outage_location_centroid_lat_hour,outage_location_centroid_lon_hour,nearest_ev_distance_km_hour,nearest_ev_distance_km_min_hour,nearest_ev_point_name_hour,likely_resource_for_transformer_hour,resource_total_mu_day,resource_thermal_mu_day,resource_hydro_mu_day,resource_solar_mu_day,resource_cgs_import_mu_day,resource_other_mu_day,resource_thermal_share_day,resource_hydro_share_day,resource_solar_share_day,resource_cgs_import_share_day,dominant_power_resource_day
30/01/24,30/01/24 22:00,2024,1,January,Q1,30,30,Tuesday,FALSE,22,22:00-23:00,10072.0375,8445.9875,50.095,1626.049999999999,0.1925233727850058,15647.7075,9366.045,12131.83677083333,0.6436749600540526,FALSE,FALSE,364.5774999999994,0.2916666666666667,TRUE,0,TRUE,2,19,973,2,131,0,0,2,4,1,13,188,43,137,2,6,89,211.6223404255319,BAGALKOT,46,0.191545948,23.22,recommended,D30JAN2024.xls,,1,1,20,20,66,66,14.047168899999999,76.38842195000001,71.53627084207827,70.72742481,ev_node_5305546325,thermal,114.769136,75.995,17.134135999999998,0,0,21.64,0.662155373,0.14929219298122098,0,0,thermal
30/01/24,30/01/24 23:00,2024,1,January,Q1,30,30,Tuesday,FALSE,23,23:00-00:00,10326.77,9485.8575,50.01000000000001,840.9125000000004,0.088649076,15647.7075,9366.045,12131.83677083333,0.6599541817866931,FALSE,FALSE,254.7325000000019,0.375,FALSE,0,TRUE,4,21,995,1,154,1,0,2,4,0,8.25,188,43,137,2,6,89,211.6223404255319,BAGALKOT,46,0.191545948,28.58,neutral,D30JAN2024.xls,,2,2,,,66,66,12.45024495,76.49440150000001,84.67578638,70.72742481,Urja Charging Station,thermal,114.769136,75.995,17.134135999999998,0,0,21.64,0.662155373,0.14929219298122098,0,0,thermal
31/01/24,31/01/24 0:00,2024,1,January,Q1,31,31,Wednesday,FALSE,0,00:00-01:00,10316.3075,8891.11,49.97,1425.197499999998,0.1602946651205528,15668.4525,9821.49,12261.64313,0.6584126607270245,FALSE,FALSE,,0.2916666666666667,FALSE,0,TRUE,4,19,936,3,193,0,0,2,5,0,364.25,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,23.87,recommended,D31JAN2024.xls,,0,4,,,104.5,220,14.660003466666666,75.9726586,129.2234676258055,58.819750920147854,Tata Power TSS Sirsi,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 1:00,2024,1,January,Q1,31,31,Wednesday,FALSE,1,01:00-02:00,10502.845,8645.439999999999,50,1857.405000000001,0.2148421595661992,15668.4525,9821.49,12261.64313,0.6703179525865748,FALSE,FALSE,186.5375000000004,0.4166666666666667,FALSE,0,TRUE,2,17,846,2,194,0,0,2,5,1,7,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,31,neutral,D31JAN2024.xls,,2,0,20,20,,,16.1612844,74.8407285,42.15964985674863,42.15964985674863,Gogate Plaza,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 2:00,2024,1,January,Q1,31,31,Wednesday,FALSE,2,02:00-03:00,10034.905,8304.345000000001,49.985,1730.559999999999,0.2083921128035985,15668.4525,9821.49,12261.64313,0.6404528462526852,FALSE,FALSE,-467.94,0.2083333333333333,FALSE,0,TRUE,20,32,1073,6,277,0,0,3,5,6,20.25,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,23.97,recommended,D31JAN2024.xls,,5,15,,,96.8,220,13.842669433333333,77.28897863333334,50.774605568467486,48.49257691378186,ev_node_13625197611,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 3:00,2024,1,January,Q1,31,31,Wednesday,FALSE,3,03:00-04:00,9821.49,8222.787499999999,50.055,1598.702500000001,0.1944234239301455,15668.4525,9821.49,12261.64313,0.626832165,FALSE,TRUE,-213.415,0.041666667,FALSE,0,TRUE,2,11,517,2,85,0,0,2,4,0,12.5,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,6.53,recommended,D31JAN2024.xls,,0,2,,,66,66,14.1802165,77.0594303,129.15463009992118,129.15463009992118,BluSmart Charging Station,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 4:00,2024,1,January,Q1,31,31,Wednesday,FALSE,4,04:00-05:00,10020.455,8346.6425,50.005,1673.8125,0.2005372220027394,15668.4525,9821.49,12261.64313,0.6395306109521665,FALSE,FALSE,198.9650000000001,0.1666666666666667,FALSE,0,TRUE,3,10,438,3,78,0,0,2,3,0,9.333333333333334,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,13.67,recommended,D31JAN2024.xls,,0,3,,,66,66,14.399137366666666,77.59952563333333,55.07914384069726,29.539110147074506,ev_node_12432219066,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 5:00,2024,1,January,Q1,31,31,Wednesday,FALSE,5,05:00-06:00,10471.715,8946.81,50.015,1524.905000000001,0.1704411963593729,15668.4525,9821.49,12261.64313,0.6683311577834505,FALSE,FALSE,451.2600000000002,0.375,FALSE,0,TRUE,2,11,460,2,100,0,0,1,3,1,15,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,26.91,neutral,D31JAN2024.xls,,1,1,,,110,110,16.1766294,77.0421196,70.99791046326627,70.99791046326627,ev_node_6128146875,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 6:00,2024,1,January,Q1,31,31,Wednesday,FALSE,6,06:00-07:00,10695.945,9158.4425,50.08,1537.502500000001,0.1678781626897806,15668.4525,9821.49,12261.64313,0.6826420796820873,FALSE,FALSE,224.2299999999996,0.4583333333333333,FALSE,0,TRUE,7,14,540,1,65,6,0,4,4,3,168.7142857142857,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,32.55,neutral,D31JAN2024.xls,,0,7,,,116.28571428571429,220,14.60400203,75.85805373,58.58445016839201,1.8580657993912908,Tata Power TSS Sirsi,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 7:00,2024,1,January,Q1,31,31,Wednesday,FALSE,7,07:00-08:00,12076.695,10227.2125,50.045,1849.4825,0.1808393538317503,15668.4525,9821.49,12261.64313,0.7707650133285339,FALSE,FALSE,1380.75,0.5833333333333334,FALSE,0,TRUE,4,14,580,2,81,2,0,2,4,0,127,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,41.9,neutral,D31JAN2024.xls,,0,4,,,104.5,220,13.76328495,76.32999195,99.39480373,60.66903816273069,ev_way_1496159597,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 8:00,2024,1,January,Q1,31,31,Wednesday,FALSE,8,08:00-09:00,13266.995,11199.47,50.055,2067.524999999998,0.1846091823988097,15668.4525,9821.49,12261.64313,0.8467329495366565,FALSE,FALSE,1190.299999999999,0.625,FALSE,1005.351874999998,TRUE,1,11,636,0,60,1,0,1,3,0,488,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,43.09,neutral,D31JAN2024.xls,,0,1,,,66,66,,,,,,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 9:00,2024,1,January,Q1,31,31,Wednesday,FALSE,9,09:00-10:00,14458.03,11503.33,50.07,2954.700000000001,0.2568560582022772,15668.4525,9821.49,12261.64313,0.9227477952912068,FALSE,FALSE,1191.035,0.7916666666666666,FALSE,2196.386874999998,TRUE,7,17,758,3,100,4,0,5,5,4,200.8571428571429,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,55.1,neutral,D31JAN2024.xls,,3,4,10,10,154,220,15.7584613,75.5465301,42.53276252545344,1.4109575851877196,ev_way_1510242804,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 10:00,2024,1,January,Q1,31,31,Wednesday,FALSE,10,10:00-11:00,15668.4525,13800.8975,50.065,1867.555,0.1353212716781644,15668.4525,9821.49,12261.64313,1,TRUE,FALSE,1210.422500000001,1,FALSE,3406.809374999999,TRUE,26,39,1441,4,94,22,0,6,6,14,196.8076923076923,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,75,avoid_peak,D31JAN2024.xls,,8,18,13.333333333333334,20,114.88888888888889,220,15.751917180000001,75.32981738,71.79647019,49.509161500964325,ev_way_1510242804,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 11:00,2024,1,January,Q1,31,31,Wednesday,FALSE,11,11:00-12:00,15642.63,14972.0625,50.07,670.5675,0.044787917,15668.4525,9821.49,12261.64313,0.998351943,FALSE,FALSE,-25.8225,0.9583333333333334,FALSE,3380.986875000001,TRUE,16,44,2057,3,87,13,0,6,6,8,186.375,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,72.29,avoid_peak,D31JAN2024.xls,,3,13,,,98.15384615384616,220,15.689966666666669,76.36241556666667,33.87246642,11.763563497944435,Gogate Plaza,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 12:00,2024,1,January,Q1,31,31,Wednesday,FALSE,12,12:00-13:00,15583.335,14555.635,50.05,1027.700000000001,0.070604958,15668.4525,9821.49,12261.64313,0.994567587,FALSE,FALSE,-59.295,0.9166666666666666,FALSE,3321.691874999999,TRUE,15,53,2309,3,232,11,0,4,6,10,285.3333333333333,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,72.86,avoid_peak,D31JAN2024.xls,,7,8,13.333333333333334,20,107.25,220,15.304595871428573,76.09550047142856,85.67356910791518,18.563234271518244,ev_node_6128170285,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 13:00,2024,1,January,Q1,31,31,Wednesday,FALSE,13,13:00-14:00,15494.1325,14143.75,50.06,1350.3825,0.095475563,15668.4525,9821.49,12261.64313,0.9888744596826012,FALSE,FALSE,-89.2025,0.875,FALSE,3232.489374999999,TRUE,16,55,2371,2,205,13,0,5,6,7,390.5625,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,71.08,avoid_peak,D31JAN2024.xls,,6,10,,,162.8,220,14.877666633333334,77.26044946666667,96.85168477605335,45.172369602495486,ev_node_12432219066,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 14:00,2024,1,January,Q1,31,31,Wednesday,FALSE,14,14:00-15:00,15245.91,13746.89,50.025,1499.02,0.1090443002017184,15668.4525,9821.49,12261.64313,0.9730322761612864,FALSE,FALSE,-248.2225,0.8333333333333334,FALSE,2984.266874999999,TRUE,79,115,3442,44,1062,8,0,4,6,70,47.62025316455696,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,72.9,avoid_peak,D31JAN2024.xls,,16,58,,,159.51724137931035,400,13.091671855172414,76.45120489310345,46.242045382053114,1.0445504486266108,Ola Hyper Charger,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 15:00,2024,1,January,Q1,31,31,Wednesday,FALSE,15,15:00-16:00,13779.265,13561.53,49.995,217.7350000000006,0.016055342,15668.4525,9821.49,12261.64313,0.8794273078340059,FALSE,FALSE,-1466.645,0.7083333333333334,FALSE,1517.621874999999,TRUE,9,106,3968,4,1530,5,0,3,6,2,42.22222222222222,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,67.34,avoid_peak,D31JAN2024.xls,,2,7,10,10,88,220,13.99092845,76.3301205,115.59518954481045,77.23172204518761,Tata Power TSS Sirsi,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 16:00,2024,1,January,Q1,31,31,Wednesday,FALSE,16,16:00-17:00,14430.0975,13502.44,50.035,927.6575000000012,0.068702953,15668.4525,9821.49,12261.64313,0.9209650729706716,FALSE,FALSE,650.8325000000004,0.75,FALSE,2168.454374999999,TRUE,16,54,2197,3,96,12,0,4,6,4,426.625,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,64.14,avoid_peak,D31JAN2024.xls,,2,14,20,20,72.28571428571429,110,14.36160010909091,76.2932024,68.50474692,0.015091893894614088,ev_node_5305546325,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 17:00,2024,1,January,Q1,31,31,Wednesday,FALSE,17,17:00-18:00,13567.49,10794.79,50.11499999999999,2772.699999999997,0.2568553904244545,15668.4525,9821.49,12261.64313,0.8659112953241552,FALSE,FALSE,-862.6075,0.6666666666666666,FALSE,1305.846874999997,TRUE,6,47,2024,0,86,6,0,3,6,3,18.83333333333333,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,57.13,avoid_peak,D31JAN2024.xls,,2,4,20,20,88,110,15.435539624999999,75.88239403,27.93210559,0.7527556789717993,Ather Grid,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 18:00,2024,1,January,Q1,31,31,Wednesday,FALSE,18,18:00-19:00,11894.7475,9204.38,50.145,2690.3675,0.292292094,15668.4525,9821.49,12261.64313,0.7591526667997366,FALSE,FALSE,-1672.7425,0.5416666666666666,TRUE,0,TRUE,1,32,1532,1,69,0,0,1,6,0,9,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,45.9,neutral,D31JAN2024.xls,,0,1,,,66,66,14.5498407,75.8228495,105.92200024500428,105.92200024500428,Tata Power TSS Sirsi,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 19:00,2024,1,January,Q1,31,31,Wednesday,FALSE,19,19:00-20:00,10843.2275,9502.1225,49.96,1341.105,0.1411374142987527,15668.4525,9821.49,12261.64313,0.6920420188273221,FALSE,FALSE,-1051.52,0.5,TRUE,0,TRUE,1,22,1169,0,60,1,0,1,6,0,1170,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,39.05,neutral,D31JAN2024.xls,,1,0,,,,,,,,,,thermal,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 20:00,2024,1,January,Q1,31,31,Wednesday,FALSE,20,20:00-21:00,10354.335,8964.835,50.045,1389.5,0.1549944867920046,15668.4525,9821.49,12261.64313,0.6608396713076802,FALSE,FALSE,-488.8925,0.3333333333333333,TRUE,0,TRUE,2,20,1050,1,85,0,0,1,5,0,25,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,27.48,recommended,D31JAN2024.xls,,0,2,,,66,66,14.8093022,76.7458902,204.9890587915149,204.9890587915149,ev_node_13238855163,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 21:00,2024,1,January,Q1,31,31,Wednesday,FALSE,21,21:00-22:00,9889.85,8094.4425,50.035,1795.407499999998,0.2218074314568296,15668.4525,9821.49,12261.64313,0.631195072,FALSE,FALSE,-464.485,0.083333333,TRUE,0,TRUE,4,19,969,2,70,2,0,2,5,3,647.75,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,12.11,recommended,D31JAN2024.xls,,0,4,,,126.5,220,15.39793735,75.371613,104.85417645121893,89.46415979933654,Tata Power TSS Sirsi,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 22:00,2024,1,January,Q1,31,31,Wednesday,FALSE,22,22:00-23:00,10012.195,8589.4775,50.07,1422.717499999999,0.1656349294820318,15668.4525,9821.49,12261.64313,0.6390034370018354,FALSE,FALSE,122.3450000000012,0.125,TRUE,0,TRUE,1,18,967,1,65,0,0,1,5,0,75,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,13.73,recommended,D31JAN2024.xls,,0,1,,,66,66,,,,,,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
31/01/24,31/01/24 23:00,2024,1,January,Q1,31,31,Wednesday,FALSE,23,23:00-00:00,10208.385,9039.9275,49.965,1168.457499999999,0.1292551848452323,15668.4525,9821.49,12261.64313,0.6515247756598809,FALSE,FALSE,196.1899999999987,0.25,FALSE,0,TRUE,1,17,954,1,68,0,0,1,6,1,9,245,93,106,0,6,137,159.8163265306123,BANGALORE,68,0.2095960016659725,21.01,recommended,D31JAN2024.xls,,0,1,,,110,110,16.6230011,76.873402,31.54909796841668,31.54909796841668,ev_node_6128170285,,114.513146,77.548,16.345146,0,0,20.619999999999997,0.6771973586333921,0.14273597897659715,0,0,thermal
02/01/24,02/01/24 0:00,2024,2,February,Q1,1,32,Thursday,FALSE,0,00:00-01:00,10049.7425,8638.6425,50.045,1411.1,0.1633474240889122,16202.295,9460.685,12254.64020833333,0.6202666042063795,FALSE,FALSE,,0.2083333333333333,FALSE,0,TRUE,2,16,861,1,60,1,0,2,6,1,721,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,23.79,recommended,D01FEB2024.xls,,0,1,,,66,66,15.0269902,75.1964645,58.819750920147854,58.819750920147854,Tata Power TSS Sirsi,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 1:00,2024,2,February,Q1,1,32,Thursday,FALSE,1,01:00-02:00,10165.52,8299.1475,49.99,1866.372500000001,0.2248872549861298,16202.295,9460.685,12254.64020833333,0.6274123511514881,FALSE,FALSE,115.7775000000001,0.3333333333333333,FALSE,0,TRUE,1,15,785,1,65,0,0,1,5,0,5,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,30.77,recommended,D01FEB2024.xls,,,,,,,,,,,,,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 2:00,2024,2,February,Q1,1,32,Thursday,FALSE,2,02:00-03:00,9820.6425,8130.0575,50.035,1690.585,0.2079425637518554,16202.295,9460.685,12254.64020833333,0.6061266320604581,FALSE,FALSE,-344.8775,0.125,FALSE,0,TRUE,5,17,791,5,131,0,0,1,4,0,197.8,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,20.03,recommended,D01FEB2024.xls,,0,3,,,192,400,15.6784766,75.36633015,55.579107881453474,48.96221597778726,ev_node_5305546325,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 3:00,2024,2,February,Q1,1,32,Thursday,FALSE,3,03:00-04:00,9751.6025,8009.1875,50.055,1742.414999999999,0.2175520300904429,16202.295,9460.685,12254.64020833333,0.6018655073247339,FALSE,FALSE,-69.04,0.083333333,FALSE,0,TRUE,3,20,888,3,276,0,0,2,4,1,67.66666666666667,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,19.22,recommended,D01FEB2024.xls,,0,2,,,88,110,13.73351705,76.83998464999999,128.98277230894178,73.48182749518887,ev_node_6128146875,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 4:00,2024,2,February,Q1,1,32,Thursday,FALSE,4,04:00-05:00,9862.9,8171.300000000001,50.08,1691.599999999999,0.2070172432783031,16202.295,9460.685,12254.64020833333,0.6087347502313715,FALSE,FALSE,111.2975000000006,0.1666666666666667,FALSE,0,TRUE,0,14,745,0,205,0,0,0,4,0,0,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,20.05,recommended,D01FEB2024.xls,,,,,,,,,,,,,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 5:00,2024,2,February,Q1,1,32,Thursday,FALSE,5,05:00-06:00,10146.955,8868.8,50.02,1278.155000000001,0.144118145,16202.295,9460.685,12254.64020833333,0.626266526,FALSE,FALSE,284.0550000000003,0.25,FALSE,0,TRUE,0,12,720,0,180,0,0,0,4,0,0,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,23.91,recommended,D01FEB2024.xls,,,,,,,,,,,,,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 6:00,2024,2,February,Q1,1,32,Thursday,FALSE,6,06:00-07:00,10790.1225,8963.2925,50.16500000000001,1826.830000000002,0.2038123825591993,16202.295,9460.685,12254.64020833333,0.6659625997428142,FALSE,FALSE,643.1675000000014,0.5,FALSE,0,TRUE,5,16,798,3,180,2,0,2,5,3,191.4,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,42.29,neutral,D01FEB2024.xls,,0,7,,,110,220,14.213384216666666,76.11873861666668,106.67404590044981,85.14186754452854,Tata Power TSS Sirsi,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 7:00,2024,2,February,Q1,1,32,Thursday,FALSE,7,07:00-08:00,11831.7675,10087.5825,50.07,1744.184999999999,0.1729041621220941,16202.295,9460.685,12254.64020833333,0.7302525660716583,FALSE,FALSE,1041.644999999999,0.5833333333333334,FALSE,0,TRUE,2,17,922,2,301,0,0,1,5,0,72.5,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,48.61,neutral,D01FEB2024.xls,,0,4,,,154,220,14.52539488,75.31170552500001,41.48758791407549,1.4109575851877196,Tata Power TSS Sirsi,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 8:00,2024,2,February,Q1,1,32,Thursday,FALSE,8,08:00-09:00,13414.3425,11346.4875,50.05,2067.855,0.1822462678428015,16202.295,9460.685,12254.64020833333,0.8279285434563436,FALSE,FALSE,1582.574999999999,0.625,FALSE,1159.702291666666,TRUE,2,17,765,2,229,0,0,2,5,1,5.5,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,51.94,neutral,D01FEB2024.xls,,1,14,,,154,220,13.954796671428571,75.93129845714286,71.49865269013978,1.4109575851877196,Tata Power TSS Sirsi,thermal,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 9:00,2024,2,February,Q1,1,32,Thursday,FALSE,9,09:00-10:00,14102.455,12329.1375,50.08499999999999,1773.317500000001,0.1438314318418463,16202.295,9460.685,12254.64020833333,0.8703986071109062,FALSE,FALSE,688.1125000000011,0.7083333333333334,FALSE,1847.814791666668,TRUE,3,14,675,0,121,3,0,2,5,2,401.6666666666667,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,53.44,neutral,D01FEB2024.xls,,0,3,,,146.66666666666666,220,13.9106449,75.5975861,113.7372287796966,113.7372287796966,Tata Power TSS Sirsi,,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 10:00,2024,2,February,Q1,1,32,Thursday,FALSE,10,10:00-11:00,16181.9925,14663.57,50.055,1518.422499999999,0.1035506701301251,16202.295,9460.685,12254.64020833333,0.9987469367765492,FALSE,FALSE,2079.537499999999,0.9583333333333334,FALSE,3927.352291666666,TRUE,10,21,866,2,183,8,0,2,5,7,301.1,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,75.53,avoid_peak,D01FEB2024.xls,,4,10,,,149.6,220,13.92049737142857,75.85448535714285,75.68466073994777,31.54909796841668,ev_node_6128170285,thermal,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 11:00,2024,2,February,Q1,1,32,Thursday,FALSE,11,11:00-12:00,16202.295,14227.6425,50.085,1974.6525,0.1387898592475879,16202.295,9460.685,12254.64020833333,1,TRUE,FALSE,20.3025,1,FALSE,3947.654791666668,TRUE,5,22,1138,0,180,5,0,2,5,3,208,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,75.56,avoid_peak,D01FEB2024.xls,,5,11,10,10,112,220,14.833877916666665,76.179829,38.030590378474876,8.300609765724174,Gogate Plaza,thermal,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 12:00,2024,2,February,Q1,1,32,Thursday,FALSE,12,12:00-13:00,15956.1675,13709.595,50.03,2246.5725,0.1638686263160947,16202.295,9460.685,12254.64020833333,0.9848090964891084,FALSE,FALSE,-246.1275,0.9166666666666666,FALSE,3701.527291666667,TRUE,11,30,1278,4,215,7,0,2,5,6,358.8181818181818,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,76.56,avoid_peak,D01FEB2024.xls,,3,11,,,78,110,14.5806473,76.41853619999999,107.10634630982288,64.84178964023516,ev_way_1510242804,thermal,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
02/01/24,02/01/24 13:00,2024,2,February,Q1,1,32,Thursday,FALSE,13,13:00-14:00,15642.0275,13630.24,50.09,2011.7875,0.1475973643897687,16202.295,9460.685,12254.64020833333,0.965420485,FALSE,FALSE,-314.14,0.875,FALSE,3387.387291666668,TRUE,6,30,1443,2,312,4,0,2,5,4,307.1666666666667,77,29,45,0,3,33,352.012987,BENGALURU,39,0.4191263282172373,74.16,avoid_peak,D01FEB2024.xls,,1,6,10,10,106.33333333333333,220,13.857027440000001,77.18594822,66.88307295,3.4127795912443832,Tata Power TSS Sirsi,thermal,99.035884,57.989,20.626883999999993,0,0,20.42,0.5855352389241055,0.20827687063408243,0,0,thermal
